t,MTS_F,MTS,Laser,Strain Guage 1,Strain Guage 2,MTS_stress,Comment
14.172,1127.657889,0.0031978189674386846,6.0531530457411104e-05,7.882977e-05,0.000198,22.785524559457347,
14.714,1145.002306,0.00358483957016216,6.355810698031457e-05,8.070556e-05,0.0002,23.135986914554632,
15.262,1170.965797,0.0033596942693589235,0.00011763499975104705,8.138789e-05,0.000205,23.660606808230334,
15.804,1190.553137,0.0033070821903863896,0.00019255821040888973,8.232578e-05,0.000208,24.05638980321317,
16.353,1201.70496,0.0034951202101313112,-1.5750551292410133e-05,8.344231e-05,0.000211,24.281724223632608,
16.897,1224.717066,0.0037661023840957586,0.0001397166549943817,8.486651e-05,0.000215,24.746708250741058,
17.439,1242.48334,0.004004407219263177,0.00011429958888897774,8.618277e-05,0.000218,25.105694674288394,
17.987,1259.512169,0.003921593357463138,4.2032353547215084e-05,8.746057e-05,0.000222,25.44978023887606,
18.529,1278.618079,0.004059468795721228,5.206946956681291e-05,8.878178e-05,0.000225,25.83583542971221,
19.075,1293.102889,0.004250034488403321,6.812885519838887e-05,8.996033e-05,0.000227,26.128516390146718,
19.617,1313.994442,0.004186842664971794,8.190286672092768e-05,9.088208e-05,0.000231,26.550652393104883,
20.159,1325.487615,0.0043781119367191585,0.00010917293886044885,9.213381e-05,0.000234,26.782884152588096,
20.705,1351.829489,0.004379362743945833,-1.136510367752812e-05,9.317093e-05,0.000237,27.315149676399926,
21.249,1373.242727,0.005232361155576949,3.6813053216980323e-05,9.416834e-05,0.00024,27.747826878507016,
21.794,1381.504351,0.004975346328977063,5.24709542076846e-05,9.551931e-05,0.000243,27.914761760432896,
22.339,1395.409511,0.005338523418941884,6.17668678134161e-06,9.683058e-05,0.000246,28.195730277368607,
22.884,1411.527002,0.005393246235109304,-3.113050137799682e-05,9.706629e-05,0.000249,28.521401290359083,
23.424,1425.895883,0.005050863815288199,3.7307188159557874e-05,9.822248e-05,0.000252,28.811739782299895,
23.972,1434.049627,0.005129482261182104,-7.402759107439345e-05,9.95263e-05,0.000255,28.976494834320402,
24.516,1454.617543,0.005428320954424203,4.351475837472829e-05,0.000101,0.000258,29.39209140818063,
25.062,1469.612767,0.005516085928163292,-7.232900220963972e-05,0.000102,0.000261,29.69508582524586,
25.602,1493.098255,0.005681661534795538,3.6380685142279825e-05,0.000103,0.000264,30.169635038118738,
26.144,1505.641238,0.0058747549004149885,-1.556525068899841e-05,0.000104,0.000266,30.423079322935294,
26.692,1518.649551,0.0060389754658852655,-8.329262124651559e-05,0.000105,0.000268,30.68592609430977,
27.236,1536.011681,0.005752410318554942,-4.224853758445561e-05,0.000107,0.000271,31.036746359372884,
27.779,1543.176799,0.006034962459366267,2.9617213116654808e-05,0.000108,0.000273,31.181525173721617,
28.321,1577.017091,0.006099822025766569,-0.0001701059539585122,0.000109,0.000276,31.865304192151562,
28.865,1590.606665,0.006861615743785381,-7.81968546518155e-05,0.00011,0.000278,32.13989595898978,
29.407,1592.817386,0.006746828122253213,-0.00026179886922774896,0.000111,0.00028,32.18456592328567,
29.952,1609.620797,0.006632431377979323,-3.391001042961152e-05,0.000112,0.000284,32.52409667792144,
30.495,1621.872345,0.006710320186324319,-5.80608557447428e-05,0.000113,0.000286,32.77165220922973,
31.037,1645.406137,0.007032038228421197,-2.5602366708596238e-05,0.000114,0.00029,33.24717745569316,
31.581,1662.80369,0.0068897328479018225,-4.434861109008103e-05,0.000116,0.000292,33.598713480069755,
32.127,1676.23869,0.007098852181113259,-8.585594626067032e-05,0.000117,0.000295,33.87018191517091,
32.676,1692.227371,0.0074614559844322975,-0.00013017367391692254,0.000118,0.000298,34.19325018539061,
33.218,1705.330683,0.0073801274562139,-7.109366485341529e-05,0.000119,0.000301,34.458016512393385,
33.766,1730.666221,0.007389873329188505,-7.989544351678868e-05,0.00012,0.000304,34.969947949185794,
34.309,1736.944154,0.007364622658299866,-4.802373972492553e-05,0.000121,0.000308,35.09680024893868,
34.857,1761.785379,0.007511644624403139,-0.00021612227047951817,0.000123,0.00031,35.598743566895195,
35.399,1771.578245,0.00789379229063922,-7.359522299969296e-05,0.000124,0.000314,35.796618818713235,
35.943,1788.763259,0.008045921719584669,-0.00013752393118683098,0.000125,0.000316,36.1438602670029,
36.485,1807.566464,0.007863329922972555,-0.00011266276689188162,0.000127,0.000319,36.523798982018626,
37.032,1831.647704,0.008076905256929098,-0.00014141524385913543,0.000127,0.000323,37.0103859963912,
37.574,1846.869959,0.008279145150393548,-0.00012795006667576245,0.000129,0.000325,37.31796781578538,
38.12,1854.939976,0.008553540985747572,-5.549753073036862e-05,0.00013,0.000329,37.48103107490185,
38.66,1872.723963,0.00876946158325397,-0.00013088399289696006,0.000131,0.000331,37.840375408415014,
39.209,1894.641176,0.009011570957069058,-0.0001640836843467535,0.000131,0.000334,38.28323596032338,
39.751,1912.202963,0.00878673835807263,-7.751741910560679e-06,0.000133,0.000337,38.63809050699029,
40.303,1927.223951,0.009113511746043851,-0.00017124864101303078,0.000133,0.00034,38.9416055130218,
40.845,1936.00565,0.008954007766157844,-2.2266955846746378e-05,0.000135,0.000343,39.11904906233772,
41.391,1957.243385,0.009067622755914993,-0.0001353620908133285,0.000136,0.000345,39.548180040048415,
41.937,1984.50304,0.009738628716063416,7.757918597392273e-05,0.000136,0.00035,40.09899030311113,
42.478,1997.878466,0.009557105317290843,-6.352722354626633e-05,0.000137,0.000353,40.36925498230959,
43.023,2014.604592,0.009989102863207132,5.250183764063564e-07,0.000139,0.000357,40.70722411148896,
43.567,2028.905847,0.009515906854261874,-9.632543035518807e-05,0.00014,0.00036,40.99619614832057,
44.11,2044.889699,0.009736439803416874,-6.189040154917021e-05,0.000141,0.000362,41.31916684346971,
44.651,2066.636238,0.010279029554959015,-2.5355299237307463e-05,0.000143,0.000366,41.758578746052244,
45.197,2080.712074,0.010011851919642422,-0.00010725816595823515,0.000143,0.000369,42.0429959527259,
45.741,2103.015722,0.00986767032828313,1.880801124936185e-05,0.000145,0.000372,42.4936648339769,
46.289,2121.810876,0.010303211828008299,6.266248739686533e-05,0.000146,0.000375,42.87344086999218,
46.831,2138.524121,0.010162652365909542,3.860429238343992e-05,0.000148,0.000379,43.211149724894476,
47.373,2160.194984,0.010625451039782942,-0.00012513967419009952,0.000149,0.000382,43.64903251357343,
47.923,2176.739164,0.010695600478412741,2.3471409769142005e-06,0.000151,0.000386,43.98332523070271,
48.466,2195.019074,0.010542298417692273,-0.00022708588951639403,0.000152,0.000389,44.352690214810636,
49.016,2206.339963,0.01090732566001319,-6.772737055751718e-05,0.000153,0.000393,44.58144079320915,
49.558,2228.274889,0.01112895306549137,-0.0002566413357651718,0.000154,0.000395,45.024659255083336,
50.102,2254.721426,0.010885175948707321,-9.771518488099542e-05,0.000156,0.000399,45.55903960590098,
50.647,2268.066259,0.011440039246161424,-0.00013366350194857476,0.000156,0.000402,45.8286861210626,
51.194,2288.186559,0.01119154554379329,-2.7671556780392855e-05,0.000158,0.000406,46.23523813853681,
51.738,2311.422478,0.011360560870299121,-0.00020074232039393148,0.000159,0.000409,46.70474454486857,
52.282,2320.072146,0.011402697438747956,-7.041422930742601e-06,0.00016,0.000413,46.879520267689905,
52.827,2351.411896,0.011889912912025609,-0.00010219328279736386,0.000162,0.000416,47.51277318089881,
53.371,2367.247615,0.011509771749048936,9.857992103061586e-05,0.000163,0.00042,47.832750691552455,
53.915,2394.238379,0.011995554005712594,-0.00011281718406146454,0.000165,0.000424,48.37812772655541,
54.459,2405.886126,0.011959463005525986,-3.548506555883059e-05,0.000166,0.000427,48.613482817775676,
55.005,2430.070418,0.012436463553119101,-0.00016201449427495689,0.000167,0.00043,49.10215210718911,
55.549,2451.14231,0.01239599472763904,-4.663398519911818e-05,0.000169,0.000434,49.52793205105668,
56.094,2468.615542,0.012177728866582421,-0.00013709156311213049,0.00017,0.000437,49.880997249955044,
56.638,2484.420669,0.012434847927117972,-6.612143199424986e-05,0.000171,0.000441,50.2003566167779,
57.184,2511.654564,0.0125359809030922,-9.691221559947149e-05,0.000172,0.000446,50.75064637169858,
57.73,2528.754244,0.012499968078357064,-7.841303868927547e-05,0.000173,0.00045,51.09616355594352,
58.272,2554.326476,0.012649257132558718,-5.6485800615523725e-05,0.000175,0.000453,51.61287764623632,
58.814,2567.916051,0.013016655696913498,-9.935200687809155e-05,0.000176,0.000457,51.8874694332806,
59.357,2592.841008,0.013161827510660489,-8.891340621762203e-05,0.000177,0.000461,52.39110464517146,
59.904,2625.306247,0.01330038046949984,-7.168045009747926e-05,0.000179,0.000466,53.047099258235484,
60.449,2633.685412,0.013337982861751911,-0.0001517611942178991,0.00018,0.00047,53.21640918082606,
60.993,2656.531678,0.013443962715729712,-7.909247423526474e-05,0.000181,0.000474,53.678042234709565,
61.536,2675.579627,0.013688495528546493,-9.481214209384606e-05,0.000183,0.000477,54.062926262020085,
62.085,2704.690946,0.013735244448643748,-0.00022974186483247408,0.000184,0.000482,54.651151361585455,
62.632,2716.773431,0.013637056081349163,-0.00011927182174792373,0.000186,0.000486,54.895290795532844,
63.179,2739.315382,0.013811517630987615,-2.038306637836148e-05,0.000187,0.000489,55.35077484183706,
63.723,2775.409876,0.013939647196271285,-0.00012412052087133505,0.000188,0.000494,56.080102404319256,
64.268,2795.364333,0.014012324307838442,-8.038957845936623e-05,0.00019,0.000497,56.48330338795032,
64.811,2812.794092,0.014825140537312298,-0.00019160082395756344,0.000191,0.000503,56.835490168740826,
65.358,2834.617921,0.014589754252340515,-0.0002299271654358858,0.000193,0.000506,57.27646379781007,
65.903,2865.843355,0.01458983242779217,-0.00012396610370175214,0.000193,0.000509,57.90740683490233,
66.444,2880.104359,0.014643643197023546,2.0413949812409725e-05,0.000195,0.000514,58.19556555755596,
66.988,2898.168513,0.01502972569432697,-0.00012285430008106236,0.000196,0.000518,58.56057096267739,
67.529,2922.884153,0.015008071094214858,-0.00017532525428874695,0.000198,0.000522,59.05997670241119,
68.073,2946.934806,0.0151922785168281,-0.00010435512317086634,0.000199,0.000525,59.54594567398329,
68.622,2970.6586,0.015113243135192094,-0.0001466963110570278,0.000201,0.000531,60.02531011252756,
69.166,2992.678867,0.015052552926213915,-0.000212323608109139,0.000202,0.000535,60.47025297988891,
69.713,3017.77128,0.015352225490940402,-6.661556693682741e-05,0.000204,0.000539,60.97727181799996,
70.257,3044.7862,0.015436811329645066,-3.255113933763298e-05,0.000205,0.000543,61.52313695062245,
70.798,3055.892942,0.01582703712588679,-0.00028283048771827085,0.000207,0.000547,61.74756046158727,
71.341,3078.108036,0.015682178013946235,-0.00013604152635931778,0.000209,0.000549,62.19644001527578,
71.887,3113.059334,0.015444785225715046,-0.00021281774305149711,0.00021,0.000555,62.902668089173396,
72.432,3126.252817,0.015824848213240063,-5.4601911147138825e-05,0.000212,0.000559,63.16925641693996,
72.977,3150.079661,0.016060651433953948,-0.00021491781655712253,0.000214,0.000563,63.65070309011298,
73.52,3184.161484,0.016207751575508876,-0.00010475660781173803,0.000216,0.000567,64.33936249876238,
74.064,3206.374969,0.016298304807024114,-0.00019820987881360555,0.000217,0.000572,64.78820954089808,
74.608,3222.787122,0.016775956816714295,-0.0002164619882525128,0.000219,0.000576,65.11983451235702,
75.154,3253.415196,0.016452883733455263,-0.00020833964513512868,0.00022,0.000581,65.73870725660284,
75.696,3276.43214,0.01646755465988491,-0.00020685724030761548,0.000222,0.000586,66.20378904063641,
76.242,3304.69009,0.016685325409747404,-0.00016782057984947505,0.000224,0.00059,66.77477091377872,
76.786,3324.760479,0.016951017711482354,-0.00012168072959271498,0.000225,0.000595,67.18031442652168,
77.328,3352.942753,0.016846627425022045,-0.00018576385494921646,0.000227,0.000598,67.74976718576038,
77.872,3381.197482,0.017334833120687395,-0.00022779620849643154,0.000229,0.000603,68.32068397517888,
78.418,3399.979761,0.01730319812124571,-6.121096600318093e-05,0.00023,0.000608,68.70019985815345,
78.964,3431.309857,0.017371523466003423,8.987079266872889e-05,0.000232,0.000613,69.33325770204547,
79.507,3453.552326,0.0177092674756921,-0.0002757272979196512,0.000234,0.000617,69.78269039666519,
80.054,3483.00178,0.017700980877815315,-0.00031000790955608616,0.000235,0.000623,70.37774787280689,
80.602,3511.812008,0.017593645982675547,-0.00022544906751951736,0.000236,0.000627,70.95988910913496,
81.147,3537.033236,0.017686283892901843,-0.00019129198961861707,0.000238,0.000632,71.4695107910471,
81.692,3563.605371,0.017999975921960724,-0.00017622087387197675,0.00024,0.000636,72.00642898276625,
82.235,3577.65223,0.018015480719874945,-0.0001537068505539416,0.000242,0.000641,72.29026067839831,
82.777,3618.561049,0.01834009125368345,-0.00022273132533556027,0.000243,0.000647,73.11686678749892,
83.319,3633.076458,0.018285629022355004,-0.00015101999180403277,0.000245,0.000651,73.41016603320665,
83.864,3665.612551,0.01869680583964357,-0.00028002009523260795,0.000246,0.000656,74.06759232654612,
84.407,3704.835555,0.018644532520961668,-0.000182737278426313,0.000248,0.000662,74.86013475422358,
84.953,3725.698136,0.018721483223886795,-0.00021485604968946492,0.000249,0.000667,75.28168534717045,
85.497,3754.213711,0.019044217546855195,-0.00017350313168823913,0.000251,0.000673,75.85787280688461,
86.041,3777.319216,0.019017455483901092,-0.00017399726663081666,0.000253,0.000677,76.32474405992309,
86.585,3802.389093,0.01892187296499515,-0.00018076073865622223,0.000255,0.000682,76.83130753423411,
87.129,3837.364549,0.019123956507556474,-6.593613139083814e-05,0.000257,0.000687,77.53802374616338,
87.673,3859.676257,0.01926693940865674,-9.252676798458947e-05,0.000259,0.000692,77.98885548826938,
88.215,3891.404062,0.019493022814880027,-0.000194472983310884,0.000261,0.000696,78.6299494646404,
88.758,3920.149888,0.019819952553754745,-3.0358415530301692e-05,0.000263,0.000701,79.21078939020127,
89.301,3947.712262,0.019535889020877956,-7.770271970945739e-05,0.000265,0.000707,79.76771641196926,
89.847,3977.96196,0.019858545168394703,-0.00015404656832693623,0.000267,0.000711,80.37894366752138,
90.389,4005.057394,0.020095104085141504,-0.0001550348382118719,0.00027,0.000717,80.92643567097258,
90.934,4029.855158,0.02000658341536968,-0.0001372768637155422,0.000272,0.000722,81.42750081329397,
91.479,4069.12164,0.020320353619880403,-0.0002220210063557422,0.000274,0.000727,82.2209217601096,
92.022,4089.778125,0.02008957968655704,-4.950614455243874e-05,0.000276,0.000732,82.63830796462322,
92.565,4119.543172,0.0200336842386146,-0.00026374452556379144,0.000278,0.000737,83.23974233230484,
93.111,4143.890098,0.02028861438650324,-9.357680473740219e-05,0.00028,0.000743,83.73169781431034,
93.656,4173.656756,0.020457290952718442,-0.0001467889613589531,0.000282,0.000746,84.3331647339569,
94.203,4209.322966,0.020905991986807607,-1.803592540144728e-05,0.000284,0.000752,85.05383836363232,
94.746,4241.727033,0.020772416198391316,4.0642599021407735e-05,0.000286,0.000758,85.70859693150751,
95.295,4271.93809,0.021009626577235187,-9.348415443569633e-05,0.000288,0.000764,86.31904340464052,
95.839,4295.748841,0.021019033689919343,4.73443041791557e-05,0.00029,0.000769,86.8001649016672,
96.381,4331.120398,0.020989822129479353,1.1303336809870506e-05,0.000292,0.000774,87.51488475472873,
96.926,4361.37976,0.021210120552279204,-1.068566813175829e-05,0.000294,0.00078,88.12630728165836,
97.475,4391.632682,0.02158286110583131,-9.567687824302762e-05,0.000296,0.000785,88.73759968155248,
98.02,4421.84213,0.021376347621008887,-0.00011729528197783296,0.000298,0.000791,89.34801364313267,
98.569,4444.533835,0.021675186314250985,2.8968661004713785e-05,0.0003,0.000795,89.80652362795792,
99.116,4481.151642,0.021761778656215057,-0.00013474442213521628,0.000303,0.0008,90.54642528505701,
99.667,4505.814158,0.02187398648784222,-0.00010410805569957756,0.000304,0.000806,91.04475759798424,
100.21,4541.415967,0.022022936781753245,-6.667733380470447e-05,0.000307,0.000812,91.76412993709853,
100.752,4581.321681,0.022670437989433644,-9.709751620288321e-05,0.000308,0.000819,92.57046724496415,
101.3,4602.767139,0.022299938465496095,-1.0593017830052429e-05,0.000311,0.000823,93.00379548637,
101.843,4646.865659,0.02254389799166728,6.887005761379127e-06,0.000313,0.000829,93.89485288976988,
102.386,4671.79063,0.022242792210326982,-3.480563001284132e-05,0.000315,0.000835,94.3984883845456,
102.933,4701.454243,0.023128103141980674,-7.359522299969296e-05,0.000318,0.00084,94.99787317059372,
103.476,4732.06945,0.02260464031761329,0.00011658496299823433,0.00032,0.000845,95.61648592344731,
104.024,4763.037279,0.02295877511366841,-0.00010293448521123019,0.000322,0.000851,96.24222377808896,
104.567,4792.747588,0.0229468663865309,-5.1915052397229994e-05,0.000325,0.000857,96.84255210638088,
105.112,4824.926242,0.023089015416146778,-0.00017165012565390246,0.000326,0.000863,97.49275596533448,
105.655,4857.655565,0.022874528035254374,4.7066353274038115e-05,0.00033,0.000869,98.15408667592105,
106.201,4890.265738,0.02345657033140487,-7.273048685029196e-05,0.000332,0.000875,98.8130098342901,
106.743,4919.581564,0.023410837692179318,-0.00011111859519649137,0.000334,0.00088,99.40536721485712,
107.286,4957.638842,0.023375997499219387,-5.806085574298727e-06,0.000337,0.000886,100.17435491138633,
107.831,4989.456827,0.023761506709877027,-1.9487446795131683e-05,0.000339,0.000892,100.8172710703757,
108.37,5019.262137,0.024245803632959043,-1.568878442453308e-05,0.000342,0.000897,101.41951899470803,
108.911,5052.943055,0.02399355750891107,3.159375288674556e-05,0.000344,0.000903,102.10007769230613,
109.455,5086.805919,0.024173126521391888,1.0994502470924118e-05,0.000347,0.000909,102.78431280195434,
110.004,5122.21774,0.023965440404794446,-5.8956475327972596e-05,0.000348,0.000915,103.49984623187264,
110.548,5142.885503,0.024385008053895464,3.492916374859542e-05,0.000349,0.000915,103.9174603203469,
111.094,5141.412225,0.023966951796860095,-7.473791005443097e-05,0.000349,0.000913,103.88769117459856,
111.638,5128.194581,0.024502844518042754,9.175468213711379e-05,0.00035,0.000914,103.62061464818215,
112.183,5137.815171,0.024395665973806296,-3.814104087491062e-05,0.00035,0.000915,103.815008880564,
112.727,5154.246655,0.024329373190791998,9.672691499605976e-05,0.000349,0.000909,104.14702445539614,
113.275,5095.624659,0.024430011055572288,9.966084121725738e-05,0.000344,0.000897,102.96250480399111,
113.82,5027.860287,0.02425143226547917,2.57876673122274e-05,0.00034,0.000886,101.59325374165743,
114.369,4973.461692,0.024100553643760396,1.6862354913099898e-05,0.000335,0.000876,100.49407239023563,
114.914,4907.072383,0.024083771980135678,0.00020698077404336958,0.000332,0.000866,99.15260593532848,
115.458,4863.33614,0.024233217385240646,8.205728389029116e-05,0.000329,0.000857,98.2688687232396,
116.003,4805.441934,0.02424765378531514,3.835722491237059e-05,0.000325,0.000848,97.0990548412713,
116.548,4761.630016,0.02410339401850419,5.426219337436363e-05,0.000322,0.000839,96.21378853548488,
117.092,4699.251572,0.024113296242382107,9.694309903351973e-05,0.000318,0.00083,94.95336586509221,
117.634,4652.146919,0.023733493839696064,-3.1871703791643704e-05,0.000315,0.000822,94.00156635367478,
118.178,4601.707666,0.02386172763891521,-5.673286808659306e-05,0.000312,0.000812,92.98238770986521,
118.721,4549.223537,0.02396820260408677,-0.00017751797809607825,0.000309,0.000804,91.921890176015,
119.264,4506.711006,0.02387152562885765,-5.753583736833644e-05,0.000305,0.000794,91.06287936375155,
119.808,4453.624686,0.023887395245546138,-6.553464675018589e-05,0.000302,0.000785,89.99021392157219,
120.351,4402.324012,0.023640595344630973,-8.347792184992731e-05,0.000298,0.000776,88.95362935213306,
120.895,4342.473495,0.023620373961132857,9.542981077195828e-05,0.000295,0.000767,87.74428612995327,
121.438,4304.656136,0.02379877034183884,-5.046353100354559e-05,0.000292,0.000758,86.98014625147252,
121.981,4246.956768,0.0236515138493806,-9.172379870306553e-05,0.000289,0.000749,85.81426927809805,
122.525,4193.767404,0.023497273683239894,-3.295262397850467e-05,0.000285,0.000739,84.73952172252633,
123.071,4147.512913,0.023467801537961297,-7.06921802125436e-05,0.000282,0.000731,83.80490063669299,
123.616,4097.323241,0.023531253946231616,-7.720858476951312e-07,0.000278,0.000721,82.79076504189727,
124.165,4044.309384,0.02340656410082153,-2.470674712536644e-05,0.000275,0.000712,81.7195637915462,
124.709,3994.605976,0.023421730138444934,-0.00016328071506501013,0.000271,0.000703,80.71525367699803,
125.255,3944.446899,0.02327621956440731,-3.579389989777698e-05,0.000268,0.000695,79.70173628665127,
125.799,3894.619511,0.02338986061264847,-7.492321065784269e-05,0.000264,0.000685,78.69492102460896,
126.343,3846.915899,0.02341326113118101,-7.473791005443097e-05,0.000261,0.000678,77.73101891085288,
126.888,3787.617671,0.023338916276644896,-4.972232858989871e-05,0.000257,0.000669,76.53283527412553,
127.43,3733.513754,0.022938788256525258,-5.861675755497796e-05,0.000254,0.000659,75.43960820446918,
127.976,3692.506715,0.023299046796294257,-7.974102634720576e-05,0.000251,0.000651,74.61101745601646,
128.521,3641.637571,0.023191216789960546,-0.00013530032394545145,0.000247,0.000641,73.58315240825944,
129.065,3584.487273,0.023134252944178566,-0.00011775853348658171,0.000244,0.000632,72.42836997702571,
129.605,3536.265199,0.023007608712476726,-0.00012300871725064527,0.000241,0.000622,71.45399178825664,
130.149,3494.865289,0.022770893444826797,-0.00019160082395756344,0.000238,0.000614,70.61746266425003,
130.691,3434.80708,0.022970266905063444,-0.0001221748645350731,0.000234,0.000605,69.40392280476297,
131.234,3388.303028,0.022764509116273937,-0.00018851248056700237,0.00023,0.000598,68.46425907403703,
131.779,3336.264927,0.022773238708376834,-0.00019163170739139226,0.000227,0.000588,67.41277400934733,
132.322,3289.794689,0.022658346852909003,-0.00019413326553788937,0.000224,0.00058,66.47379352638204,
132.868,3232.92778,0.022431273224298016,-0.0001906434375064566,0.00022,0.00057,65.32473727068647,
133.414,3177.851348,0.022311769017181765,-0.00020068055352627387,0.000217,0.000562,64.21185950321377,
133.958,3132.778712,0.022499416159668408,-0.00021192212346826732,0.000213,0.000552,63.30111905209325,
134.502,3088.754278,0.02248682991194982,-0.0002280432759675009,0.00021,0.000543,62.41155863495931,
135.048,3034.481308,0.022676900493438158,-0.00017310164704736742,0.000207,0.000534,61.31491567000269,
135.591,2985.417138,0.022299026418559867,-6.914800851715333e-05,0.000203,0.000526,60.32352203774088,
136.134,2925.444275,0.022694698437934584,-0.00033489995728508377,0.0002,0.000518,59.1117066847713,
136.676,2881.894834,0.02235825735244023,-0.00021720319066637913,0.000197,0.000507,58.231744005366735,
137.221,2823.944307,0.02191265727793383,-0.00021596785330993526,0.000192,0.000499,57.06079209781351,
137.767,2774.199051,0.022598516573899222,-0.00031686403188341706,0.000189,0.000491,56.05563640000728,
138.309,2731.337142,0.02231244653776284,-0.00030710486676893684,0.000186,0.000482,55.189566034419,
138.852,2680.366571,0.02217892286631438,-0.0001811004564292169,0.000182,0.000472,54.15965154647091,
139.403,2621.290559,0.02219646022597183,-0.0002503102318144667,0.000179,0.000464,52.965958019886806,
139.948,2575.121425,0.022095692068772054,-0.0004218368237326151,0.000175,0.000454,52.03306166283762,
140.491,2511.764054,0.022264029874696625,-0.0003418796133479493,0.000172,0.000447,50.75285873336284,
141.036,2472.615127,0.022006572053870813,-0.00032084799485742737,0.000169,0.000438,49.96181311009677,
141.579,2417.215066,0.02194773199724873,-0.0002330155088266663,0.000166,0.000429,48.84239607517463,
142.125,2368.086497,0.021784684063553657,-0.0003008972965537664,0.000162,0.00042,47.8497011927638,
142.669,2324.714177,0.02210358778939038,-0.0003109344125733642,0.000159,0.000411,46.973317431163,
143.212,2269.523435,0.02161332347349779,-0.00024966167970230625,0.000155,0.000403,45.85812990881005,
143.757,2215.669109,0.021812722992218446,-0.00036748198005676503,0.000152,0.000395,44.769946090228146,
144.302,2177.821178,0.021790807807267543,-0.0004217441734309092,0.000149,0.000386,44.005188472037844,
144.845,2120.682169,0.02182757632803541,-0.0003312865955178969,0.000145,0.000377,42.85063414703143,
145.394,2075.136163,0.021574053338276757,-0.0003142698234352141,0.000142,0.000371,41.93032875261922,
145.939,2060.137716,0.021708593290596923,-0.00022341076088154953,0.000145,0.000381,41.627269211418046,
146.485,2119.820744,0.021456086581709978,-0.0005038323407550292,0.000147,0.00039,42.83322814057762,
147.03,2173.21618,0.02174525757742913,-0.0004897494948935439,0.000151,0.000401,43.9121395996371,
147.574,2225.39435,0.02213840192386649,-0.00032239216655281767,0.000155,0.00041,44.966454907143046,
148.118,2290.258808,0.021789557000040868,-0.0005292494068604331,0.000162,0.000432,46.27711012909653,
148.662,2420.797626,0.021891940783241772,-0.0003673275628871821,0.000171,0.000456,48.914785502555056,
149.205,2562.225819,0.022179444035992146,-0.00042572813640491953,0.000179,0.00048,51.77249225602696,
149.749,2695.633912,0.022396876025564193,-0.00039941545071628577,0.000189,0.000504,54.46814437635002,
150.298,2837.910656,0.022210140930013594,-0.0003888533163202816,0.000198,0.000528,57.34299700344109,
150.843,2967.705604,0.022031588198404485,-0.0004435787612029551,0.000207,0.000552,59.96564169399537,
