t,MTS_F,MTS,Laser,Strain Guage 1,Strain Guage 2,MTS_stress,Comment
33.215,3528.459242,0.007716473953034179,0.00015358214029281402,0.000183,0.000601,69.4153490254295,
33.759,3557.327436,0.00790870997210563,8.03627478276466e-05,0.000185,0.000607,69.98327276347104,
34.301,3582.196044,0.008186185780038688,2.4177510457631177e-05,0.000186,0.000611,70.4725126797349,
34.844,3609.029022,0.008245177125981253,-7.751227429358742e-05,0.000187,0.000618,71.0003976305062,
35.388,3638.98084,0.008150358008466365,0.00022456923420723722,0.000189,0.000622,71.58963949439625,
35.93,3667.700903,0.008361860925845448,1.5317002363735207e-05,0.000191,0.000626,72.1546490525192,
36.474,3693.031621,0.008557939500478203,5.697512762652083e-05,0.000193,0.000632,72.65298005493092,
37.021,3720.048155,0.00835699008076762,0.00016120629842008013,0.000195,0.000636,73.18447610134817,
37.563,3742.56274,0.008421907621554899,0.00015505889164183737,0.000197,0.000641,73.62740534290909,
38.109,3770.717643,0.008897437402402286,0.00020035738069506555,0.000198,0.000645,74.18129651309995,
38.657,3797.817906,0.0091680940272265,-5.773067482824173e-05,0.0002,0.000649,74.71443975943079,
39.203,3820.522487,0.008846807673843353,5.2819618016628816e-05,0.000201,0.000655,75.16110679070357,
39.744,3850.446935,0.00947222418183541,-2.5448203478679514e-05,0.000203,0.00066,75.74981020481354,
40.287,3870.708935,0.009232226820751109,5.230447219730139e-05,0.000205,0.000665,76.14842436059334,
40.838,3896.162025,0.009242184992910255,4.3787394649664374e-05,0.000206,0.000669,76.64916278633301,
41.38,3918.913301,0.009727727066417514,0.00018421614502028445,0.000207,0.000675,77.09674844794851,
41.926,3948.349877,0.009645030941096276,-1.679375371263653e-05,0.00021,0.000679,77.67585396030108,
42.469,3974.530752,0.01021329620017533,-4.4233854359788816e-05,0.000211,0.000684,78.19091009423165,
43.015,3994.646229,0.010502434976044889,4.052480446014326e-05,0.000212,0.000689,78.58664170426339,
43.559,4013.087162,0.00996685849948805,-9.976657369194881e-05,0.000213,0.000692,78.94943002425089,
44.102,4036.55173,0.010117692335397962,-7.115880918749167e-05,0.000214,0.000697,79.41104827339005,
44.653,4057.757272,0.01024230478863881,0.00011611386769458291,0.000216,0.000701,79.82822472300919,
45.196,4084.558052,0.010577473050493691,0.00014290145030375776,0.000217,0.000705,80.35547624279697,
45.736,4106.885862,0.010601854336133197,9.416865578781798e-05,0.000219,0.00071,80.794731061352,
46.279,4130.129842,0.010808215805930233,8.606369489576493e-05,0.00022,0.000714,81.2520096846203,
46.824,4152.699174,0.010844368300507888,2.4349225730699652e-05,0.000221,0.000719,81.69601596345231,
47.367,4172.257544,0.011035143066055835,0.00011652598435016687,0.000223,0.000723,82.08078761215326,
47.917,4192.954283,0.011013359564457814,0.00012552386466246882,0.000225,0.000727,82.48795438462784,
48.459,4222.576029,0.01116097323056614,0.00018620804218875722,0.000225,0.000733,83.0707027448348,
49.01,4240.124944,0.01138900996095955,9.732821681347362e-05,0.000227,0.000737,83.41594240220212,
49.552,4267.703422,0.01170055462418685,0.00012713798822989813,0.000228,0.000741,83.95849356821049,
50.098,4289.142437,0.01186472916355987,0.00013472780330250173,0.000231,0.000746,84.38026313019724,
50.639,4316.959216,0.01169167886204515,5.1274180558402496e-05,0.000232,0.000751,84.92750238977665,
51.186,4343.552289,0.011430493324872183,0.00011999463286741896,0.000233,0.000754,85.45066769149838,
51.727,4357.537966,0.011701772335456308,0.00018486866305826187,0.000234,0.00076,85.72580779762629,
52.273,4379.348923,0.012081184106768065,-1.648466622091806e-06,0.000235,0.000765,86.15489457145436,
52.818,4406.415378,0.012507572472830384,-1.366853574152139e-05,0.000237,0.000769,86.68737271328521,
53.361,4435.478407,0.012162310737564344,6.0958921963344375e-05,0.000238,0.000775,87.25912943864495,
53.904,4455.460246,0.012462868939116167,4.155509609892014e-06,0.000239,0.00078,87.65223198942536,
54.451,4482.492888,0.012233506256451842,6.504574546391138e-05,0.00024,0.000784,88.18404492839129,
54.998,4508.486991,0.01260972491821257,-0.0001538912277844105,0.000242,0.000788,88.69542669833493,
55.545,4539.284141,0.01257852444946403,5.1995384705582914e-05,0.000244,0.000793,89.30129877155939,
56.09,4565.617984,0.01275471374002905,-6.281344691304514e-05,0.000245,0.000798,89.81936424366889,
56.63,4586.408114,0.012809348385651854,1.1504923300102152e-05,0.000245,0.000803,90.22836829650188,
57.174,4608.52339,0.013108526514431652,-0.00013050360758328473,0.000248,0.000807,90.6634419354604,
57.72,4618.248637,0.013417013369360319,8.626975322361791e-05,0.000249,0.000811,90.85476663799,
58.265,4650.047296,0.013114100926020868,-1.2878645485137987e-05,0.000251,0.000815,91.4803413893578,
58.809,4672.177063,0.013872843287893096,9.540500575444785e-05,0.000252,0.000819,91.91570010963758,
59.355,4697.580246,0.013481849729396315,2.046846055786361e-05,0.000253,0.000823,92.41545671538552,
59.901,4704.903164,0.014108754551162048,-0.00010223927362508653,0.000254,0.000828,92.55952041968,
60.445,4733.909841,0.013895952741762224,1.8098789788591387e-05,0.000256,0.000831,93.13016853261712,
60.991,4751.197917,0.013920334027401728,-3.1836011639315764e-05,0.000257,0.000836,93.47027670652874,
61.533,4768.774209,0.013988661159743527,1.8133132843253888e-05,0.000258,0.000838,93.81605495138706,
62.079,4792.736317,0.014465246290357801,-3.849856423700799e-05,0.000259,0.000844,94.2874613007664,
62.626,4816.097843,0.014369398883326388,-4.7049984839185487e-05,0.00026,0.000848,94.7470524055052,
63.171,4831.801541,0.01447769400555659,5.0106516701097637e-05,0.000262,0.000852,95.0559911243331,
63.712,4858.784273,0.01455760292508322,0.00012895817012518042,0.000263,0.000856,95.58682218428832,
64.256,4869.837887,0.014685895572382993,-4.729038622157896e-05,0.000265,0.00086,95.80427983964937,
64.802,4895.819112,0.01496239721130064,0.00014307316557694825,0.000266,0.000864,96.3154082608072,
65.343,4921.542715,0.015052318423487145,7.455877159566277e-05,0.000267,0.000869,96.8214684865233,
65.889,4939.489339,0.01503976246728671,0.0001351055769034232,0.00027,0.000872,97.17453226970648,
66.434,4963.200267,0.015317833600729315,5.769633177370125e-05,0.000272,0.000877,97.64099715705598,
66.978,4984.062857,0.015153226097349317,8.815862122810318e-05,0.000272,0.000881,98.05142671486024,
67.519,5018.854771,0.015523329142512395,-2.8848165885996548e-06,0.000273,0.000884,98.73588774669686,
68.063,5022.670804,0.015734642638138546,-3.3896594916991526e-05,0.000273,0.000883,98.81096053184753,
68.62,5015.797115,0.015609245437635026,1.6931125931286525e-05,0.000274,0.000884,98.6757345058961,
69.165,5025.520753,0.015347464574952705,4.124600860732368e-05,0.000274,0.000887,98.86702755458221,
69.708,5040.340485,0.015905879902874454,1.0783719153043748e-05,0.000276,0.00089,99.15857601771827,
70.253,5052.175018,0.015734047312629,-4.0799548897077225e-05,0.000277,0.000893,99.39139668600586,
70.796,5066.382898,0.015875301819885824,-3.76399878714216e-05,0.000277,0.000895,99.67090818988606,
71.337,5052.967207,0.01608634471300756,1.7858388406197915e-05,0.000272,0.000877,99.40698141354771,
71.88,4949.779747,0.015634871494794544,-3.135520887452882e-05,0.000266,0.000861,97.37697537984118,
72.423,4863.701642,0.015787193644478132,-9.238281694695417e-06,0.000262,0.000847,95.68356154331471,
72.969,4783.344369,0.015403073389591114,-2.6100721516656945e-05,0.000258,0.000833,94.10269358666376,
73.511,4704.956298,0.01586160933316702,-5.336910689061875e-05,0.000256,0.000823,92.56056572441561,
74.057,4652.108275,0.015297619593656251,-0.0001735697980857687,0.000253,0.000815,91.5208870119106,
74.599,4606.526816,0.01556768089297111,-0.00022175310372771854,0.00025,0.000805,90.62416335193151,
75.146,4553.946078,0.015539700594023964,-3.7983418417680554e-05,0.000247,0.000795,89.58974293498606,
75.691,4502.572946,0.0155226255760012,-4.258538773769701e-05,0.000245,0.000786,88.57907974073358,
76.235,4450.311017,0.015425208674444829,-2.077754804946007e-05,0.000242,0.000776,87.55093125056682,
76.78,4397.070125,0.015475838403003763,-3.76399878714216e-05,0.000239,0.000766,86.5035236295253,
77.323,4350.112,0.015289880362032722,-0.00012263904807362515,0.000236,0.000759,85.57971683089352,
77.869,4284.957683,0.015413004501499896,-0.00013077835202034068,0.000234,0.000749,84.29793649991116,
78.412,4237.721005,0.015121700905595638,-6.724370095999313e-05,0.000232,0.000739,83.36864973045051,
78.957,4190.84983,0.015226965279777571,-0.00021371682894499047,0.000229,0.000731,82.44655349843826,
79.501,4130.854405,0.015105491815586833,-0.00011037857757180208,0.000226,0.000721,81.26626400643228,
80.047,4084.76898,0.015507823619014784,-0.00019348876976952036,0.000224,0.000713,80.35962582756898,
80.593,4027.127581,0.015171356465138968,-0.00020616135692704937,0.00022,0.000703,79.22564706928493,
81.137,3975.403448,0.01472291399497441,-0.0002563709027920125,0.000217,0.000695,78.20807863530818,
81.683,3926.521212,0.014956038052448946,-0.00025341740009408783,0.000214,0.000685,77.24641881713777,
82.228,3869.312943,0.014992379968779532,-0.00022274905231195493,0.000212,0.000676,76.12096102170501,
82.777,3821.715601,0.014952817882647552,-0.0001512811556327448,0.000209,0.000668,75.18457891240226,
83.32,3772.797944,0.0148237404880853,-0.00018133132843156278,0.000207,0.000658,74.22222225719642,
83.864,3720.996528,0.014958554655739144,-0.00017909902988081855,0.000204,0.000649,73.20313343540992,
84.405,3667.834544,0.014435101171376148,-0.00047949772870488886,0.000201,0.000641,72.1572781707895,
84.947,3610.842039,0.014916124183061274,-0.00025891228883435317,0.000198,0.000632,71.03606509871612,
85.49,3558.108354,0.014475962149528869,-0.0002485750293915559,0.000195,0.000622,69.99863575672457,
86.035,3506.896252,0.014691902947978994,-0.00021186230399516771,0.000192,0.000613,68.99114050430927,
86.578,3447.759043,0.014568589386758889,-0.00022322985507674186,0.00019,0.000604,67.82773468846145,
87.123,3411.637171,0.01438141363451839,-0.00034861634752056067,0.000187,0.000595,67.11710940406377,
87.669,3356.000408,0.01427081839100148,-0.0003620788249344731,0.000184,0.000586,66.02256783296686,
88.215,3307.857234,0.014538092484521542,-0.00040548844598321603,0.000181,0.000576,65.07544757531362,
88.759,3250.958123,0.014134705331326703,-0.0002870392505740234,0.000178,0.000568,63.95607184261763,
89.302,3200.969731,0.014034934187982701,-0.00038388666462271006,0.000176,0.00056,62.972650626752,
89.848,3156.748859,0.014093573750669573,-0.00026718896499959674,0.000173,0.000551,62.10269378339367,
90.392,3105.287191,0.014545750535393979,-0.0003246448953907825,0.00017,0.000543,61.09028882115696,
90.942,3047.497675,0.013838936794101232,-0.0004277770884363619,0.000167,0.000535,59.953396158376236,
91.483,3002.06115,0.013969475442186987,-0.0003691191511330868,0.000164,0.000526,59.059523783761556,
92.031,2942.882085,0.013872058540630424,-0.00036592524705276867,0.000161,0.000517,57.89529453517738,
92.574,2896.255668,0.01399642745161742,-0.000264784951175662,0.000159,0.000509,56.97801342524292,
93.119,2858.022908,0.013877903554723858,-0.0004236559218810104,0.000156,0.0005,56.225860658954716,
93.662,2806.208622,0.013705015614711706,-0.0003314448202070027,0.000153,0.000491,55.206518645766344,
94.207,2760.77532,0.014173563850947486,-0.0003868745103752972,0.00015,0.000483,54.312709677203586,
94.755,2698.870292,0.013789362415309378,-0.0003578889722699186,0.000147,0.000473,53.0948525814211,
95.298,2651.483892,0.013986306917955897,-0.00045216065722160207,0.000145,0.000464,52.162620332312244,
95.849,2590.858926,0.013867187695552596,-0.00034219419630538393,0.000143,0.000456,50.96994588550201,
96.394,2545.815279,0.013633630674071275,-0.0003892441811445694,0.000141,0.000447,50.08380259648077,
96.941,2503.212604,0.013424671420232756,-0.0003777392578444673,0.000139,0.000438,49.24568052910904,
97.485,2450.391985,0.013606624544139731,-0.0006296799065896538,0.000136,0.00043,48.20654093526583,
98.029,2401.248925,0.01359842528825867,-0.0005415556284162132,0.000131,0.00042,47.23974992873458,
98.57,2347.924334,0.013839045035103073,-0.0006219527192985222,0.000129,0.000412,46.19069569796921,
99.115,2295.345238,0.013023638508825545,-0.00032845697445441557,0.000126,0.00041,45.15630758407597,
99.656,2301.714949,0.013210029513803371,-0.00032591558841207484,0.000128,0.000418,45.2816188550673,
100.203,2361.502638,0.013365247110283213,-0.0005026792905781617,0.000131,0.000429,46.45782155849046,
100.746,2417.216676,0.01365011036658449,-0.0004842027271887708,0.000134,0.000439,47.55388336001319,
101.289,2479.483982,0.013523766057315924,-0.0005956115963994718,0.000137,0.000449,48.77886754784619,
101.84,2535.445982,0.01367765770152466,-0.0005082085223732115,0.000142,0.000464,49.8798075037118,
102.385,2644.135216,0.013798156996699795,-0.0005823551773132904,0.00015,0.000487,52.018049891100155,
102.931,2774.050919,0.01367625056850208,-0.0003979329739652749,0.000156,0.000511,54.57388042480284,
103.474,2910.48447,0.01384497122994779,-0.000487121886832155,0.000164,0.000534,57.25793652745336,
104.018,3046.476846,0.014449632525858349,-0.0005948903922522913,0.000171,0.000556,59.933313398035175,
104.566,3175.872486,0.014166095221828176,-0.0005377778924072425,0.00018,0.000578,62.4789127367079,
105.11,3297.639289,0.014483539019650021,-0.0004887703534542468,0.000186,0.000602,64.87443002916915,
105.656,3429.463027,0.014388395179129803,-0.0004669281707113474,0.000192,0.000625,67.4677973193975,
106.199,3557.981153,0.01471219813580315,-0.000256199187518822,0.0002,0.000647,69.99613333252019,
106.746,3690.611581,0.014947919977319361,-0.00026852834412997005,0.000207,0.00067,72.60537062834157,
107.289,3820.527317,0.014678832847020104,-0.00035325265989523966,0.000214,0.000693,75.161201811253,
107.838,3945.541794,0.014847445267463974,-0.00033855383251481935,0.000221,0.000715,77.62061056703267,
108.384,4082.297415,0.01538380649128329,-0.0001844222033480154,0.000227,0.000737,80.3110027500875,
108.929,4206.571237,0.015420419010118286,-0.00026924954827715046,0.000235,0.00076,82.75584060627439,
109.477,4331.746742,0.01570571523042635,-0.00020107858484224596,0.000241,0.000781,85.21841726454528,
110.019,4455.808036,0.015417875346577724,-0.00017398191474135262,0.000248,0.000802,87.6590740591736,
110.565,4570.358237,0.01583051710542032,-0.0003221035093484418,0.000255,0.000823,89.91261920111522,
111.109,4693.240918,0.015615009270977174,-0.0002546537500605957,0.000262,0.000843,92.33008915209604,
111.656,4801.176672,0.015744411388544564,-0.00018308282421752007,0.000267,0.00086,94.45350833377432,
112.197,4890.003285,0.015939948758168693,-0.00018641410051636618,0.000271,0.000876,96.20099354509472,
112.741,4968.611949,0.016051409929699365,-4.049046140535875e-05,0.000275,0.000886,97.74746113157867,
113.285,5035.91582,0.016229439317293756,-3.3450135206867085e-05,0.000278,0.000894,99.0715296203447,
113.829,5078.475053,0.01595834972846256,-0.0001699294342953261,0.000281,0.000902,99.90879705361539,
114.372,5115.265153,0.016575837583078158,-9.05282919972534e-05,0.000283,0.000909,100.63256838184333,
114.917,5153.969711,0.016319116987226597,-1.1676638573048615e-06,0.000285,0.000915,101.39400282622196,
115.46,5190.096434,0.016544122969571355,5.357516521859374e-06,0.000287,0.000921,102.1047235443019,
116.001,5217.798903,0.01677050902468833,-0.00010776850542013638,0.000288,0.000927,102.64971398421163,
116.544,5250.620009,0.017026093090021722,-6.813662038036402e-05,0.000291,0.000932,103.29540332682092,
117.087,5287.39079,0.017442983308182235,2.0090686956942153e-05,0.000294,0.000939,104.01879459252415,
117.635,5316.436117,0.017124051196586717,-2.012503001148264e-05,0.000295,0.000945,104.59020306658658,
118.179,5348.258937,0.017035591237923524,0.00013792170738281985,0.000297,0.000949,105.21625313710442,
118.731,5380.733864,0.017692992961926602,-8.915456981209556e-05,0.000299,0.000955,105.85513210315493,
119.272,5417.548121,0.017858493453570726,-0.00013592981021434708,0.000301,0.000961,106.57937867184091,
119.816,5445.775498,0.0178793298464037,-4.3134876611686944e-05,0.000303,0.000967,107.13469562242493,
120.36,5483.998629,0.017888286789296687,-2.4830028495364584e-05,0.000304,0.000973,107.88665895747701,
120.905,5507.627444,0.01762520703459362,3.1286522765447845e-05,0.000306,0.000978,108.35150843646734,
121.45,5531.951841,0.01791799894427155,-8.204555750427888e-05,0.000308,0.000984,108.83004209430013,
121.996,5576.768501,0.01849689888177039,-0.00010721901654602444,0.000309,0.000989,109.71171986997724,
122.543,5596.964497,0.018356429121776235,-7.205172860786257e-05,0.000312,0.000994,110.10903552961955,
123.09,5634.448576,0.018743255401706384,-6.071852058082889e-05,0.000314,0.001001,110.8464595008844,
123.636,5656.464032,0.018485208853583717,-5.5120602676576045e-05,0.000316,0.001006,111.27956938182147,
124.18,5693.713031,0.01883360957790006,-0.00011401894136224466,0.000318,0.001012,112.01236862622123,
124.725,5719.40605,0.018663590024433605,-3.812079063633055e-06,0.000319,0.001017,112.51782717316225,
125.268,5754.428225,0.018947939135976623,-4.516111683470021e-05,0.000321,0.001024,113.20681812771744,
125.813,5778.617373,0.018976785362937534,-7.133052446068215e-05,0.000323,0.001029,113.68269103310945,
126.354,5810.005461,0.01931961167566466,-9.595449462831576e-05,0.000325,0.001035,114.30018862464344,
126.897,5839.654597,0.019373109790769484,-9.389391135076202e-05,0.000326,0.001041,114.88347582809031,
127.442,5871.638438,0.019288059423660617,-4.3409621048742913e-05,0.000328,0.001046,115.51269366338842,
127.985,5907.72653,0.019893884310339713,-0.00016776582185378485,0.00033,0.001052,116.22265439412989,
128.528,5938.382005,0.01948570749281833,-5.240750136104486e-05,0.000332,0.001057,116.82573929626955,
129.073,5973.293085,0.020030430334021278,4.605403625507111e-05,0.000334,0.001064,117.51254467982305,
129.616,6002.499434,0.02014126911979204,7.139921057000715e-05,0.000336,0.00107,118.08712093833874,
130.161,6033.803799,0.020070966589168862,-6.274476080384215e-05,0.000338,0.001075,118.7029714479971,
130.706,6065.30943,0.019860167238300974,-3.5510718484420834e-05,0.00034,0.001082,119.32278146198263,
131.252,6093.457919,0.02024899597676325,-7.153658278841312e-05,0.000341,0.001087,119.87654644960537,
131.797,6127.625115,0.020080004712813324,-9.815245012451952e-05,0.000343,0.001092,120.5487174094762,
132.341,6155.854111,0.02031956910989084,-0.00014238630448430833,0.000344,0.001098,121.10406621063359,
132.886,6194.223777,0.020407054899538427,-4.756513065863493e-05,0.000346,0.001104,121.85891232750967,
133.43,6215.459931,0.020997455443471195,0.00016790319407243486,0.000348,0.001109,122.27669100674764,
133.973,6254.005104,0.020866997976136916,0.00014125298368166596,0.00035,0.001115,123.03498987136027,
134.512,6278.68857,0.021077634965502235,-0.00010014434729287028,0.000352,0.00112,123.52058749061352,
135.057,6310.841482,0.0211693962747183,7.277293275504298e-05,0.000353,0.001126,124.15313145827426,
135.599,6341.696622,0.021270114526827345,-2.8848165885996548e-06,0.000355,0.001132,124.76014436828156,
136.141,6380.412472,0.021665140062638557,-3.7708673980624585e-05,0.000357,0.001137,125.52180096008134,
136.686,6405.157125,0.021771730389091592,-5.148023888613347e-05,0.000359,0.001143,126.00860231067155,
137.229,6436.619289,0.02147769370789384,-7.548603407057416e-05,0.000361,0.001148,126.62755719873125,
137.781,6477.466969,0.021890146044983506,-3.1526924147719304e-05,0.000363,0.001154,127.43115326421162,
138.324,6505.979354,0.021929978733619897,-7.418099799413126e-06,0.000365,0.001159,127.99207717478528,
138.87,6535.697737,0.022048313208760526,0.00015825279572215549,0.000368,0.001166,128.5767266738814,
139.413,6573.927328,0.0224209328572138,5.882965257646562e-05,0.000369,0.001172,129.32881709645923,
139.958,6606.688879,0.021504889259578316,-0.00011048160673566757,0.000371,0.001178,129.97333481405383,
140.501,6630.069745,0.0219232677915127,2.8333020067523192e-05,0.000372,0.001185,130.43330639445017,
141.048,6673.912292,0.022442445756307414,6.425585520752798e-05,0.000378,0.001204,131.2958204532618,
141.597,6792.573295,0.02247540514133404,-2.194521190676493e-05,0.000383,0.001219,133.63023736841473,
142.141,6876.513207,0.022798260989242144,-5.529231794976653e-05,0.000387,0.001231,135.28158655201509,
142.685,6944.966778,0.02334168493842435,-8.163344084881695e-05,0.000391,0.001245,136.62827307922254,
143.228,7015.154474,0.023674228355987387,4.430254046947985e-06,0.000396,0.001258,138.0090750329867,
143.773,7089.080923,0.023737143438242538,0.00011528963438353701,0.000399,0.001271,139.46342944311073,
144.317,7159.270235,0.023889465587926123,1.1882696901023611e-05,0.000404,0.001283,140.8442631884293,
144.863,7226.767392,0.023867573845326263,7.194869944399707e-05,0.000407,0.001297,142.17213419104954,
145.404,7293.68007,0.02418599181216371,-6.243567331224569e-05,0.000411,0.00131,143.48850674321295,
145.947,7370.43555,0.024495263414354856,5.2647902743560344e-05,0.000416,0.001321,144.99851665643342,
146.491,7440.537926,0.024831649387479195,3.252287273195569e-05,0.00042,0.001336,146.37764011055432,
147.034,7513.239073,0.025270404287989018,0.00012497437578835687,0.000424,0.001348,147.80788916472608,
147.577,7589.84804,0.025524256497294687,8.506774631165054e-05,0.000428,0.001361,149.31501672892838,
148.123,7665.87897,0.025791178807559247,0.00012669152851977367,0.000432,0.001374,150.81077257608578,
148.667,7739.874682,0.025831769183207752,7.854256593248632e-05,0.000437,0.001387,152.26648959662694,
149.209,7811.732128,0.025852767937543295,3.606020735865479e-05,0.000442,0.001401,153.68014052811358,
149.753,7893.184418,0.02656856568197939,5.086206390294055e-05,0.000445,0.001414,155.28255074500635,
150.296,7964.35434,0.026676265478700042,0.00018524643665918333,0.00045,0.001428,156.68267602261685,
150.842,8042.320678,0.026853185396026814,7.837085065929583e-05,0.000455,0.001442,158.21650713509896,
151.386,8120.338545,0.027366626587729936,8.472431576539159e-05,0.000459,0.001456,159.75135197716514,
151.932,8202.637785,0.02750317261141131,0.00022003595099654574,0.000464,0.00147,161.37042423429276,
152.472,8276.535304,0.027719627554619698,2.4074481293765693e-05,0.000469,0.001483,162.8242095047698,
