LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2024/02/16
Time	13:00:24.8299999237060546875
***End_of_Header***	
	
Channels	6						
Samples	1	1	1	1	1	1	
Date	2024/02/16	2024/02/16	2024/02/16	2024/02/16	2024/02/16	2024/02/16	
Time	13:00:24.8299999237060546875	13:00:24.9390001296997070313	13:00:25.0469999313354492188	13:00:25.1560001373291015625	13:00:25.2649998664855957031	13:00:25.3699998855590820312	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***							
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Comment
	0.000000	303.517942	-37.070936	32.256225	-5.003745E-6	9.158998E-6
	0.546000	361.642346	-37.067941	32.256811	-1.255902E-5	2.799101E-5
	1.090000	421.895353	-37.063552	32.253789	-1.939245E-5	4.647133E-5
	1.633000	479.090707	-37.052133	32.253752	-2.610281E-5	6.327056E-5
	2.176000	544.616920	-37.054123	32.251697	-3.365403E-5	7.968743E-5
	2.720000	604.915012	-37.048774	32.252844	-3.976298E-5	9.717084E-5
	3.267000	659.786936	-37.048371	32.253913	-4.614141E-5	0.000113
	3.809000	708.925156	-37.051105	32.254711	-5.136582E-5	0.000130
	4.356000	761.620172	-37.039680	32.255655	-5.780496E-5	0.000144
	4.884000	801.492042	-37.040498	32.257198	-6.326772E-5	0.000159
	5.430000	862.500207	-37.025156	32.259191	-6.779514E-5	0.000174
	5.977000	910.002525	-37.034060	32.255764	-7.325655E-5	0.000190
	6.523000	958.305084	-37.039380	32.256069	-7.859617E-5	0.000204
	7.067000	1003.503294	-37.036769	32.256822	-8.406740E-5	0.000219
	7.612000	1055.439936	-37.027710	32.263542	-8.911503E-5	0.000234
	8.158000	1085.779784	-37.036640	32.257354	-9.241136E-5	0.000241
	8.701000	1120.990303	-37.031139	32.262579	-9.538351E-5	0.000250
	9.248000	1132.860248	-37.021260	32.260845	-9.906234E-5	0.000258
	9.791000	1159.894481	-37.027388	32.261685	-0.000103	0.000266
	10.335000	1179.646056	-37.017585	32.265360	-0.000100	0.000254
	10.879000	1125.236240	-37.009135	32.262824	-9.549902E-5	0.000241
	11.429000	1084.870056	-37.020590	32.260767	-8.970996E-5	0.000226
	11.974000	1039.274141	-37.020954	32.263659	-8.390842E-5	0.000215
	12.517000	1003.606343	-37.018506	32.264743	-7.936004E-5	0.000202
	13.061000	954.015673	-37.035780	32.267155	-7.546246E-5	0.000189
	13.604000	908.197560	-37.033220	32.265572	-7.099349E-5	0.000178
	14.147000	867.765361	-37.027591	32.265910	-6.618664E-5	0.000166
	14.691000	825.178796	-37.032788	32.260841	-6.084439E-5	0.000153
	15.236000	787.102231	-37.040675	32.261106	-5.680009E-5	0.000142
	15.785000	740.921836	-37.035596	32.260565	-5.147016E-5	0.000128
	16.328000	702.235029	-37.036765	32.259581	-4.719102E-5	0.000118
	16.872000	658.295948	-37.039873	32.262574	-4.247833E-5	0.000105
	17.418000	621.926130	-37.034994	32.258160	-3.726873E-5	9.352653E-5
	17.962000	577.532990	-37.053765	32.257027	-3.206777E-5	8.082655E-5
	18.505000	532.734095	-37.049698	32.257475	-2.724065E-5	7.020751E-5
	19.050000	483.336644	-37.047734	32.258814	-2.341967E-5	5.761181E-5
	19.594000	452.149863	-37.064608	32.258732	-1.792043E-5	4.592498E-5
	20.141000	416.535201	-37.047837	32.261175	-1.417763E-5	3.332382E-5
	20.684000	366.667589	-37.048520	32.256919	-1.101244E-5	2.179367E-5
	21.233000	330.621410	-37.062116	32.257925	-5.822383E-6	1.098814E-5
	21.774000	292.266291	-37.054825	32.260513	-1.136621E-6	-2.048646E-6
	22.323000	242.583845	-37.052468	32.259119	2.524315E-6	-1.395107E-5
	22.868000	207.159180	-37.061955	32.260811	6.526906E-6	-2.432902E-5
	23.412000	171.554178	-37.059858	32.255090	1.084259E-5	-3.601020E-5
	23.957000	127.428322	-37.062953	32.256983	1.477692E-5	-4.786789E-5
